message_id,channel_name,image_path,detected_objects_count,detected_classes,top_detected_class,top_confidence,image_category,all_confidences
20725,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20725.jpg,2,"39,73",bottle,0.3064383268356323,product_display,"{39: 0.3064383268356323, 73: 0.2673894762992859}"
22654,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22654.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
21375,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21375.jpg,1,39,bottle,0.6994184255599976,product_display,{39: 0.6994184255599976}
21413,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21413.jpg,3,"0,0,39",person,0.7900387644767761,promotional,"{0: 0.3781144320964813, 39: 0.35652440786361694}"
20719,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20719.jpg,1,67,cell phone,0.4634685218334198,other,{67: 0.4634685218334198}
21407,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21407.jpg,1,72,refrigerator,0.3571473956108093,other,{72: 0.3571473956108093}
22668,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22668.jpg,1,72,refrigerator,0.4999719262123108,other,{72: 0.4999719262123108}
21361,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21361.jpg,0,,,0.0,other,{}
22091,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22091.jpg,1,72,refrigerator,0.38142046332359314,other,{72: 0.38142046332359314}
20686,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20686.jpg,0,,,0.0,other,{}
21598,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21598.jpg,1,72,refrigerator,0.38142046332359314,other,{72: 0.38142046332359314}
20692,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20692.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
22085,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22085.jpg,2,"39,39",bottle,0.9156716465950012,product_display,{39: 0.8188872933387756}
22913,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22913.jpg,0,,,0.0,other,{}
20862,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20862.jpg,1,39,bottle,0.38477739691734314,product_display,{39: 0.38477739691734314}
20876,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20876.jpg,0,,,0.0,other,{}
22907,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22907.jpg,1,72,refrigerator,0.4816795885562897,other,{72: 0.4816795885562897}
22734,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22734.jpg,0,,,0.0,other,{}
20645,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20645.jpg,1,39,bottle,0.8690332770347595,product_display,{39: 0.8690332770347595}
22052,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22052.jpg,0,,,0.0,other,{}
22046,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22046.jpg,0,,,0.0,other,{}
20889,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20889.jpg,0,,,0.0,other,{}
20651,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20651.jpg,1,47,apple,0.3087237775325775,other,{47: 0.3087237775325775}
21229,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21229.jpg,0,,,0.0,other,{}
22720,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22720.jpg,0,,,0.0,other,{}
21201,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21201.jpg,2,"41,41",cup,0.5362052321434021,product_display,{41: 0.25667262077331543}
22708,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22708.jpg,0,,,0.0,other,{}
21567,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21567.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
20679,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20679.jpg,1,39,bottle,0.841686487197876,product_display,{39: 0.841686487197876}
21573,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21573.jpg,1,0,person,0.31474918127059937,lifestyle,{0: 0.31474918127059937}
21215,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21215.jpg,0,,,0.0,other,{}
21942,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21942.jpg,0,,,0.0,other,{}
22293,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22293.jpg,1,39,bottle,0.2802511155605316,product_display,{39: 0.2802511155605316}
22287,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22287.jpg,1,39,bottle,0.8699764609336853,product_display,{39: 0.8699764609336853}
21956,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21956.jpg,1,72,refrigerator,0.281098872423172,other,{72: 0.281098872423172}
22250,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22250.jpg,0,,,0.0,other,{}
21981,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21981.jpg,2,"0,11",person,0.678920328617096,lifestyle,"{0: 0.678920328617096, 11: 0.271867960691452}"
21759,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21759.jpg,0,,,0.0,other,{}
22536,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22536.jpg,0,,,0.0,other,{}
22522,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22522.jpg,0,,,0.0,other,{}
21995,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21995.jpg,1,74,clock,0.3609219193458557,other,{74: 0.3609219193458557}
22244,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22244.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
21765,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21765.jpg,1,39,bottle,0.8075836300849915,product_display,{39: 0.8075836300849915}
21003,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21003.jpg,2,"39,60",bottle,0.8390887975692749,product_display,"{39: 0.8390887975692749, 60: 0.2734852135181427}"
21017,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21017.jpg,0,,,0.0,other,{}
22278,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22278.jpg,1,39,bottle,0.4222123622894287,product_display,{39: 0.4222123622894287}
21771,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21771.jpg,3,"0,0,39",person,0.7900387644767761,promotional,"{0: 0.3781144320964813, 39: 0.35652440786361694}"
21770,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21770.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
22279,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22279.jpg,0,,,0.0,other,{}
21764,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21764.jpg,0,,,0.0,other,{}
21002,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21002.jpg,1,39,bottle,0.5315015912055969,product_display,{39: 0.5315015912055969}
22523,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22523.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
22245,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22245.jpg,0,,,0.0,other,{}
21994,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21994.jpg,0,,,0.0,other,{}
21980,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21980.jpg,2,"0,37",person,0.6241411566734314,lifestyle,"{0: 0.6241411566734314, 37: 0.36634331941604614}"
22251,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22251.jpg,0,,,0.0,other,{}
22537,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22537.jpg,1,0,person,0.2874700725078583,lifestyle,{0: 0.2874700725078583}
21957,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21957.jpg,0,,,0.0,other,{}
22286,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22286.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
22292,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22292.jpg,0,,,0.0,other,{}
21943,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21943.jpg,0,,,0.0,other,{}
21572,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21572.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
21214,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21214.jpg,2,"0,3",person,0.6146906018257141,lifestyle,"{0: 0.6146906018257141, 3: 0.47010308504104614}"
22709,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22709.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
21200,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21200.jpg,3,"41,60,41",cup,0.41193896532058716,product_display,"{41: 0.28171512484550476, 60: 0.32070791721343994}"
20678,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20678.jpg,2,"39,39",bottle,0.9543536305427551,product_display,{39: 0.34730765223503113}
21566,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21566.jpg,2,"0,11",person,0.678920328617096,lifestyle,"{0: 0.678920328617096, 11: 0.271867960691452}"
20650,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20650.jpg,1,39,bottle,0.5791810154914856,product_display,{39: 0.5791810154914856}
20888,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20888.jpg,2,"41,41",cup,0.5362052321434021,product_display,{41: 0.25667262077331543}
22047,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22047.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
22721,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22721.jpg,1,39,bottle,0.31385889649391174,product_display,{39: 0.31385889649391174}
21228,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21228.jpg,2,"39,75",bottle,0.7860796451568604,product_display,"{39: 0.7860796451568604, 75: 0.4042931795120239}"
22735,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22735.jpg,1,39,bottle,0.2755958139896393,product_display,{39: 0.2755958139896393}
22053,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22053.jpg,1,39,bottle,0.8075836300849915,product_display,{39: 0.8075836300849915}
20644,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20644.jpg,2,"39,39",bottle,0.817757248878479,product_display,{39: 0.46274110674858093}
20877,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20877.jpg,0,,,0.0,other,{}
22906,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22906.jpg,0,,,0.0,other,{}
22912,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22912.jpg,0,,,0.0,other,{}
20863,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20863.jpg,1,39,bottle,0.5401511788368225,product_display,{39: 0.5401511788368225}
22084,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22084.jpg,2,"73,39",book,0.350198894739151,product_display,"{73: 0.350198894739151, 39: 0.26285699009895325}"
20693,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20693.jpg,1,39,bottle,0.4382469654083252,product_display,{39: 0.4382469654083252}
21599,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21599.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
22090,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22090.jpg,1,39,bottle,0.4222123622894287,product_display,{39: 0.4222123622894287}
21406,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21406.jpg,1,72,refrigerator,0.4999719262123108,other,{72: 0.4999719262123108}
20718,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20718.jpg,1,39,bottle,0.8690332770347595,product_display,{39: 0.8690332770347595}
21360,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21360.jpg,0,,,0.0,other,{}
22669,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22669.jpg,1,72,refrigerator,0.3571473956108093,other,{72: 0.3571473956108093}
21374,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21374.jpg,1,39,bottle,0.7200636267662048,product_display,{39: 0.7200636267662048}
21412,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21412.jpg,2,"39,73",bottle,0.3064383268356323,product_display,"{39: 0.3064383268356323, 73: 0.2673894762992859}"
20724,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20724.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
22133,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22133.jpg,2,"0,72",person,0.8406550288200378,lifestyle,"{0: 0.8406550288200378, 72: 0.682590901851654}"
22655,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22655.jpg,2,"0,37",person,0.6241411566734314,lifestyle,"{0: 0.6241411566734314, 37: 0.36634331941604614}"
21348,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21348.jpg,0,,,0.0,other,{}
22641,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22641.jpg,1,72,refrigerator,0.457951158285141,other,{72: 0.457951158285141}
22899,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22899.jpg,1,69,oven,0.25304025411605835,other,{69: 0.25304025411605835}
22127,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22127.jpg,0,,,0.0,other,{}
20730,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20730.jpg,1,11,stop sign,0.5683608055114746,other,{11: 0.5683608055114746}
20903,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20903.jpg,1,39,bottle,0.7200636267662048,product_display,{39: 0.7200636267662048}
22872,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22872.jpg,2,"39,39",bottle,0.9156716465950012,product_display,{39: 0.8188872933387756}
22866,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22866.jpg,0,,,0.0,other,{}
20917,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20917.jpg,2,"39,41",bottle,0.5629428029060364,product_display,"{39: 0.5629428029060364, 41: 0.3724503219127655}"
22696,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22696.jpg,0,,,0.0,other,{}
22682,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22682.jpg,7,"39,39,39,39,39,39,39",bottle,0.940746545791626,product_display,{39: 0.2571013867855072}
21162,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21162.jpg,3,"41,60,41",cup,0.41193896532058716,product_display,"{41: 0.28171512484550476, 60: 0.32070791721343994}"
21604,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21604.jpg,2,"39,39",bottle,0.9407604932785034,product_display,{39: 0.4056761860847473}
22319,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22319.jpg,0,,,0.0,other,{}
21610,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21610.jpg,0,,,0.0,other,{}
21176,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21176.jpg,0,,,0.0,other,{}
22457,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22457.jpg,2,"41,73",cup,0.2695249319076538,product_display,"{41: 0.2695249319076538, 73: 0.2602492868900299}"
22331,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22331.jpg,3,"74,51,45",clock,0.40585365891456604,other,"{74: 0.40585365891456604, 51: 0.33894991874694824, 45: 0.2529979646205902}"
21638,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21638.jpg,1,39,bottle,0.36313357949256897,product_display,{39: 0.36313357949256897}
22325,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22325.jpg,2,"0,37",person,0.6241411566734314,lifestyle,"{0: 0.6241411566734314, 37: 0.36634331941604614}"
22443,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22443.jpg,1,12,parking meter,0.4189504384994507,other,{12: 0.4189504384994507}
22494,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22494.jpg,0,,,0.0,other,{}
21837,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21837.jpg,0,,,0.0,other,{}
21189,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21189.jpg,1,72,refrigerator,0.38142046332359314,other,{72: 0.38142046332359314}
22480,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22480.jpg,0,,,0.0,other,{}
22484,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22484.jpg,2,"39,12",bottle,0.5252008438110352,product_display,"{39: 0.5252008438110352, 12: 0.25917646288871765}"
21833,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21833.jpg,1,39,bottle,0.4368012845516205,product_display,{39: 0.4368012845516205}
21827,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21827.jpg,3,"74,51,45",clock,0.40585365891456604,other,"{74: 0.40585365891456604, 51: 0.33894991874694824, 45: 0.2529979646205902}"
21199,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21199.jpg,0,,,0.0,other,{}
22490,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22490.jpg,0,,,0.0,other,{}
21172,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21172.jpg,0,,,0.0,other,{}
21614,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21614.jpg,2,"0,11",person,0.678920328617096,lifestyle,"{0: 0.678920328617096, 11: 0.271867960691452}"
22309,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22309.jpg,0,,,0.0,other,{}
21600,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21600.jpg,3,"41,60,41",cup,0.41193896532058716,product_display,"{41: 0.28171512484550476, 60: 0.32070791721343994}"
21166,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21166.jpg,1,47,apple,0.3087237775325775,other,{47: 0.3087237775325775}
22447,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22447.jpg,6,"39,39,39,39,39,39",bottle,0.8551758527755737,product_display,{39: 0.570135772228241}
22321,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22321.jpg,1,72,refrigerator,0.4999719262123108,other,{72: 0.4999719262123108}
21628,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21628.jpg,1,72,refrigerator,0.38142046332359314,other,{72: 0.38142046332359314}
22335,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22335.jpg,0,,,0.0,other,{}
22453,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22453.jpg,0,,,0.0,other,{}
20913,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20913.jpg,1,39,bottle,0.9162954688072205,product_display,{39: 0.9162954688072205}
22862,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22862.jpg,1,39,bottle,0.9318892359733582,product_display,{39: 0.9318892359733582}
22876,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22876.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
20907,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20907.jpg,1,72,refrigerator,0.281098872423172,other,{72: 0.281098872423172}
22686,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22686.jpg,0,,,0.0,other,{}
22692,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22692.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
20708,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20708.jpg,1,39,bottle,0.9312921166419983,product_display,{39: 0.9312921166419983}
21416,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21416.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
21370,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21370.jpg,0,,,0.0,other,{}
22679,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22679.jpg,8,"39,39,39,39,39,39,39,39",bottle,0.7991394400596619,product_display,{39: 0.25365132093429565}
21364,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21364.jpg,1,72,refrigerator,0.4999719262123108,other,{72: 0.4999719262123108}
21402,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21402.jpg,0,,,0.0,other,{}
20734,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20734.jpg,1,39,bottle,0.8599433302879333,product_display,{39: 0.8599433302879333}
22123,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22123.jpg,0,,,0.0,other,{}
22645,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22645.jpg,2,"0,37",person,0.6241411566734314,lifestyle,"{0: 0.6241411566734314, 37: 0.36634331941604614}"
21358,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21358.jpg,0,,,0.0,other,{}
22889,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22889.jpg,1,39,bottle,0.8699764609336853,product_display,{39: 0.8699764609336853}
22651,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22651.jpg,0,,,0.0,other,{}
22137,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22137.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
20720,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20720.jpg,2,"39,67",bottle,0.43989044427871704,product_display,"{39: 0.43989044427871704, 67: 0.4363338053226471}"
20867,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20867.jpg,2,"39,75",bottle,0.7860796451568604,product_display,"{39: 0.7860796451568604, 75: 0.4042931795120239}"
22916,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22916.jpg,2,"0,37",person,0.6241411566734314,lifestyle,"{0: 0.6241411566734314, 37: 0.36634331941604614}"
22902,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22902.jpg,0,,,0.0,other,{}
20873,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20873.jpg,5,"73,73,73,73,73",book,0.28707826137542725,other,{73: 0.26121047139167786}
